REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
VIC1,8/11/2017 11:30,4832.28,79.6,TRADE
VIC1,8/11/2017 12:00,4766.09,83.38,TRADE
VIC1,8/11/2017 12:30,4748.86,87.6,TRADE
VIC1,8/11/2017 13:00,4708.17,86.34,TRADE
VIC1,8/11/2017 13:30,4713.21,97.07,TRADE
VIC1,8/11/2017 14:00,4665.94,87.53,TRADE
VIC1,8/11/2017 14:30,4645.04,94.37,TRADE
VIC1,8/11/2017 15:00,4688.58,102.25,TRADE
VIC1,8/11/2017 15:30,4730.33,83.08,TRADE
VIC1,8/11/2017 16:00,4820.13,86.67,TRADE
VIC1,8/11/2017 16:30,4921.67,132.03,TRADE
VIC1,8/11/2017 17:00,5021.53,88.84,TRADE
VIC1,8/11/2017 17:30,5048.37,109.43,TRADE
VIC1,8/11/2017 18:00,5034.82,108.48,TRADE
VIC1,8/11/2017 18:30,5003.15,95.72,TRADE
VIC1,8/11/2017 19:00,5005.01,86.55,TRADE
VIC1,8/11/2017 19:30,5036.5,99.02,TRADE
VIC1,8/11/2017 20:00,5040.08,108.79,TRADE
VIC1,8/11/2017 20:30,4952.62,111.84,TRADE
VIC1,8/11/2017 21:00,4831.74,99.73,TRADE
VIC1,8/11/2017 21:30,4675.11,103.34,TRADE
VIC1,8/11/2017 22:00,4501.1,92.69,TRADE
VIC1,8/11/2017 22:30,4394.39,83.5,TRADE
VIC1,8/11/2017 23:00,4334.2,74.48,TRADE
VIC1,8/11/2017 23:30,4592.06,117.41,TRADE
VIC1,9/11/2017 0:00,4577.49,97.97,TRADE
VIC1,9/11/2017 0:30,4424.82,79.95,TRADE
VIC1,9/11/2017 1:00,4285.9,88.27,TRADE
VIC1,9/11/2017 1:30,4186.47,77.13,TRADE
VIC1,9/11/2017 2:00,4085.72,70.68,TRADE
VIC1,9/11/2017 2:30,3962.92,69.93,TRADE
VIC1,9/11/2017 3:00,3871.56,68.81,TRADE
VIC1,9/11/2017 3:30,3853.04,74.07,TRADE
VIC1,9/11/2017 4:00,3922.73,73.15,TRADE
VIC1,9/11/2017 4:30,4070.47,93.25,TRADE
VIC1,9/11/2017 5:00,4259.1,87.8,TRADE
VIC1,9/11/2017 5:30,4566.62,86.71,TRADE
VIC1,9/11/2017 6:00,4941.19,100.67,TRADE
VIC1,9/11/2017 6:30,5354.78,95.04,TRADE
VIC1,9/11/2017 7:00,5530.9,93.6,TRADE
VIC1,9/11/2017 7:30,5280.33,92.82,TRADE
VIC1,9/11/2017 8:00,5175.47,81.88,TRADE
VIC1,9/11/2017 8:30,5125.88,83.83,TRADE
VIC1,9/11/2017 9:00,4993.55,84.48,TRADE
VIC1,9/11/2017 9:30,4913.6,79.13,TRADE
VIC1,9/11/2017 10:00,4843.48,82.3,TRADE
VIC1,9/11/2017 10:30,4720.22,82.03,TRADE
VIC1,9/11/2017 11:00,4864.1,92.76,TRADE
VIC1,9/11/2017 11:30,4806.47,81.5,TRADE
VIC1,9/11/2017 12:00,4793.7,87.71,TRADE
VIC1,9/11/2017 12:30,4829.12,84.53,TRADE
VIC1,9/11/2017 13:00,4811.67,81.39,TRADE
VIC1,9/11/2017 13:30,4847.94,81.47,TRADE
VIC1,9/11/2017 14:00,4887.6,81.46,TRADE
VIC1,9/11/2017 14:30,4889.4,81.24,TRADE
VIC1,9/11/2017 15:00,4959.34,81.87,TRADE
VIC1,9/11/2017 15:30,5065.22,81.79,TRADE
VIC1,9/11/2017 16:00,5119.55,88.93,TRADE
VIC1,9/11/2017 16:30,5171.25,85.69,TRADE
VIC1,9/11/2017 17:00,5279.35,96.37,TRADE
VIC1,9/11/2017 17:30,5280.74,98.79,TRADE
VIC1,9/11/2017 18:00,5154.28,90.53,TRADE
VIC1,9/11/2017 18:30,5062.17,83.84,TRADE
VIC1,9/11/2017 19:00,5023.45,93.25,TRADE
VIC1,9/11/2017 19:30,5009.34,91.53,TRADE
VIC1,9/11/2017 20:00,5037.71,94.23,TRADE
VIC1,9/11/2017 20:30,4855.17,85.89,TRADE
VIC1,9/11/2017 21:00,4670.46,78.8,TRADE
VIC1,9/11/2017 21:30,4475.16,96.96,TRADE
VIC1,9/11/2017 22:00,4266.59,90.17,TRADE
VIC1,9/11/2017 22:30,4282.27,83.85,TRADE
VIC1,9/11/2017 23:00,4215.71,76.4,TRADE
VIC1,9/11/2017 23:30,4475.87,74.22,TRADE
VIC1,10/11/2017 0:00,4488.9,80.14,TRADE
VIC1,10/11/2017 0:30,4332.08,70.93,TRADE
VIC1,10/11/2017 1:00,4202.91,69.6,TRADE
VIC1,10/11/2017 1:30,4105.47,68.36,TRADE
VIC1,10/11/2017 2:00,3975.83,69.84,TRADE
VIC1,10/11/2017 2:30,3902.71,68.18,TRADE
VIC1,10/11/2017 3:00,3844.13,69.47,TRADE
VIC1,10/11/2017 3:30,3829.31,67.71,TRADE
VIC1,10/11/2017 4:00,3869.2,70.9,TRADE
VIC1,10/11/2017 4:30,3989.34,72.26,TRADE
VIC1,10/11/2017 5:00,4161.3,70.55,TRADE
VIC1,10/11/2017 5:30,4496.17,85.33,TRADE
VIC1,10/11/2017 6:00,4743.12,86.44,TRADE
VIC1,10/11/2017 6:30,5155,82.84,TRADE
VIC1,10/11/2017 7:00,5333.46,97.87,TRADE
VIC1,10/11/2017 7:30,5183.75,80.26,TRADE
VIC1,10/11/2017 8:00,5158.48,81.7,TRADE
VIC1,10/11/2017 8:30,5124.2,89.85,TRADE
VIC1,10/11/2017 9:00,5053,90.03,TRADE
VIC1,10/11/2017 9:30,4978.9,98.69,TRADE
VIC1,10/11/2017 10:00,4973.88,97.48,TRADE
VIC1,10/11/2017 10:30,4827.24,84.87,TRADE
VIC1,10/11/2017 11:00,4993.95,110.78,TRADE
VIC1,10/11/2017 11:30,5002.38,104.79,TRADE
VIC1,10/11/2017 12:00,5042.1,119.44,TRADE
VIC1,10/11/2017 12:30,5099.73,111.55,TRADE
VIC1,10/11/2017 13:00,5124.06,160.45,TRADE
VIC1,10/11/2017 13:30,5178.73,195.6,TRADE
VIC1,10/11/2017 14:00,5207.6,111.35,TRADE
VIC1,10/11/2017 14:30,5192.39,93.58,TRADE
VIC1,10/11/2017 15:00,5220.11,84.33,TRADE
VIC1,10/11/2017 15:30,5234.51,80.01,TRADE
VIC1,10/11/2017 16:00,5323.44,82.41,TRADE
VIC1,10/11/2017 16:30,5394.46,86.24,TRADE
VIC1,10/11/2017 17:00,5477.32,104.22,TRADE
VIC1,10/11/2017 17:30,5400.43,112.76,TRADE
VIC1,10/11/2017 18:00,5348.4,109.03,TRADE
VIC1,10/11/2017 18:30,5212.14,92.23,TRADE
VIC1,10/11/2017 19:00,5126.08,84.15,TRADE
VIC1,10/11/2017 19:30,5097.75,89.26,TRADE
VIC1,10/11/2017 20:00,5067.99,90.16,TRADE
VIC1,10/11/2017 20:30,4882.79,94.35,TRADE
VIC1,10/11/2017 21:00,4768.03,101.35,TRADE
VIC1,10/11/2017 21:30,4591.84,88.74,TRADE
VIC1,10/11/2017 22:00,4438.3,84.86,TRADE
VIC1,10/11/2017 22:30,4318.28,73.76,TRADE
VIC1,10/11/2017 23:00,4305.11,72.51,TRADE
VIC1,10/11/2017 23:30,4536.59,93.6,TRADE
VIC1,11/11/2017 0:00,4543.4,102.81,TRADE
VIC1,11/11/2017 0:30,4358.78,72.79,TRADE
VIC1,11/11/2017 1:00,4188.71,83.43,TRADE
VIC1,11/11/2017 1:30,4098.82,68.83,TRADE
VIC1,11/11/2017 2:00,3980.89,71.51,TRADE
VIC1,11/11/2017 2:30,3857.23,74.57,TRADE
VIC1,11/11/2017 3:00,3785.98,72.88,TRADE
VIC1,11/11/2017 3:30,3747.1,73.68,TRADE
VIC1,11/11/2017 4:00,3743.46,73.34,TRADE
VIC1,11/11/2017 4:30,3755.44,75.81,TRADE
VIC1,11/11/2017 5:00,3791.9,72.84,TRADE
VIC1,11/11/2017 5:30,3948.74,71.29,TRADE
VIC1,11/11/2017 6:00,4063.52,68.56,TRADE
VIC1,11/11/2017 6:30,4203.95,72.29,TRADE
VIC1,11/11/2017 7:00,4326.71,78.42,TRADE
VIC1,11/11/2017 7:30,4299.53,77.8,TRADE
VIC1,11/11/2017 8:00,4364,89.46,TRADE
VIC1,11/11/2017 8:30,4404.65,90.48,TRADE
VIC1,11/11/2017 9:00,4413.05,99.67,TRADE
VIC1,11/11/2017 9:30,4397.09,100.86,TRADE
VIC1,11/11/2017 10:00,4363.96,94.49,TRADE
VIC1,11/11/2017 10:30,4320.35,88.88,TRADE
VIC1,11/11/2017 11:00,4362.94,104.44,TRADE
VIC1,11/11/2017 11:30,4360.3,95.1,TRADE
VIC1,11/11/2017 12:00,4342.15,109.63,TRADE
VIC1,11/11/2017 12:30,4351.07,111.41,TRADE
VIC1,11/11/2017 13:00,4377.61,76.63,TRADE
VIC1,11/11/2017 13:30,4374.61,76.38,TRADE
VIC1,11/11/2017 14:00,4454.43,78.16,TRADE
VIC1,11/11/2017 14:30,4531.26,76.58,TRADE
VIC1,11/11/2017 15:00,4566.98,76.48,TRADE
VIC1,11/11/2017 15:30,4654.86,81.51,TRADE
VIC1,11/11/2017 16:00,4745.92,79.61,TRADE
VIC1,11/11/2017 16:30,4783.18,75.68,TRADE
VIC1,11/11/2017 17:00,4833.81,75.02,TRADE
VIC1,11/11/2017 17:30,4868.44,83.67,TRADE
VIC1,11/11/2017 18:00,4823.33,78.48,TRADE
VIC1,11/11/2017 18:30,4790.47,76.33,TRADE
VIC1,11/11/2017 19:00,4732.23,88.35,TRADE
VIC1,11/11/2017 19:30,4682.74,85.89,TRADE
VIC1,11/11/2017 20:00,4685.16,95.24,TRADE
VIC1,11/11/2017 20:30,4547.49,95.77,TRADE
VIC1,11/11/2017 21:00,4424.16,93.44,TRADE
VIC1,11/11/2017 21:30,4329.07,94.01,TRADE
VIC1,11/11/2017 22:00,4236.99,74.45,TRADE
VIC1,11/11/2017 22:30,4132.23,81.19,TRADE
VIC1,11/11/2017 23:00,4108.49,68.34,TRADE
VIC1,11/11/2017 23:30,4331.51,88.79,TRADE
VIC1,12/11/2017 0:00,4363.33,86.2,TRADE
VIC1,12/11/2017 0:30,4163.75,67.56,TRADE
VIC1,12/11/2017 1:00,4006.68,69.98,TRADE
VIC1,12/11/2017 1:30,3851.25,71.21,TRADE
VIC1,12/11/2017 2:00,3727.68,71.78,TRADE
VIC1,12/11/2017 2:30,3647.9,70.57,TRADE
VIC1,12/11/2017 3:00,3570.89,70.99,TRADE
VIC1,12/11/2017 3:30,3544.91,69.93,TRADE
VIC1,12/11/2017 4:00,3517.86,69.02,TRADE
VIC1,12/11/2017 4:30,3511.42,70.69,TRADE
VIC1,12/11/2017 5:00,3566.97,69.19,TRADE
VIC1,12/11/2017 5:30,3389.92,59.37,TRADE
VIC1,12/11/2017 6:00,3112.09,-342.22,TRADE
VIC1,12/11/2017 6:30,3276.47,57.71,TRADE
VIC1,12/11/2017 7:00,3774.58,64.31,TRADE
VIC1,12/11/2017 7:30,3808.49,68.02,TRADE
VIC1,12/11/2017 8:00,3887.58,73.38,TRADE
VIC1,12/11/2017 8:30,3954.4,73.38,TRADE
VIC1,12/11/2017 9:00,3985.57,75.81,TRADE
VIC1,12/11/2017 9:30,3965.31,84.42,TRADE
VIC1,12/11/2017 10:00,3902.58,77.37,TRADE
VIC1,12/11/2017 10:30,3897.35,74.89,TRADE
VIC1,12/11/2017 11:00,3905.06,83.82,TRADE
VIC1,12/11/2017 11:30,3901.84,77.71,TRADE
VIC1,12/11/2017 12:00,3907.27,72.65,TRADE
VIC1,12/11/2017 12:30,3914.25,73.06,TRADE
VIC1,12/11/2017 13:00,3982.11,81.02,TRADE
VIC1,12/11/2017 13:30,4022.52,94.08,TRADE
VIC1,12/11/2017 14:00,4102.82,75.26,TRADE
VIC1,12/11/2017 14:30,4208.12,83.94,TRADE
VIC1,12/11/2017 15:00,4297.68,92.75,TRADE
VIC1,12/11/2017 15:30,4472.87,115.66,TRADE
VIC1,12/11/2017 16:00,4624.94,94.26,TRADE
VIC1,12/11/2017 16:30,4786.15,104.93,TRADE
VIC1,12/11/2017 17:00,4948.57,145.62,TRADE
VIC1,12/11/2017 17:30,5014.8,83.24,TRADE
VIC1,12/11/2017 18:00,5051.82,82.55,TRADE
VIC1,12/11/2017 18:30,5018.59,84.41,TRADE
VIC1,12/11/2017 19:00,4917.37,83.33,TRADE
VIC1,12/11/2017 19:30,4869.03,76.97,TRADE
VIC1,12/11/2017 20:00,4848.02,73.85,TRADE
VIC1,12/11/2017 20:30,4732.25,78.98,TRADE
VIC1,12/11/2017 21:00,4537.02,93.42,TRADE
VIC1,12/11/2017 21:30,4375.93,74.65,TRADE
VIC1,12/11/2017 22:00,4212.39,71.22,TRADE
VIC1,12/11/2017 22:30,4093.86,71.98,TRADE
VIC1,12/11/2017 23:00,4072.56,73.81,TRADE
VIC1,12/11/2017 23:30,4303.65,102.43,TRADE
VIC1,13/11/2017 0:00,4325.86,147.03,TRADE
VIC1,13/11/2017 0:30,4175.29,75.71,TRADE
VIC1,13/11/2017 1:00,4025.58,76.78,TRADE
VIC1,13/11/2017 1:30,3950.46,91.93,TRADE
VIC1,13/11/2017 2:00,3801.29,83.5,TRADE
VIC1,13/11/2017 2:30,3713.97,79.65,TRADE
VIC1,13/11/2017 3:00,3689.84,94.86,TRADE
VIC1,13/11/2017 3:30,3704.57,90.7,TRADE
VIC1,13/11/2017 4:00,3732.29,94.68,TRADE
VIC1,13/11/2017 4:30,3856.55,113.43,TRADE
VIC1,13/11/2017 5:00,4029.82,97.66,TRADE
VIC1,13/11/2017 5:30,4263.84,104.06,TRADE
VIC1,13/11/2017 6:00,4543.5,90.51,TRADE
VIC1,13/11/2017 6:30,4922.72,98.51,TRADE
VIC1,13/11/2017 7:00,5150.62,126.63,TRADE
VIC1,13/11/2017 7:30,5084.28,92.04,TRADE
VIC1,13/11/2017 8:00,5088.7,103.62,TRADE
VIC1,13/11/2017 8:30,5147.7,108.25,TRADE
VIC1,13/11/2017 9:00,5231.7,110.48,TRADE
VIC1,13/11/2017 9:30,5240.64,103.87,TRADE
VIC1,13/11/2017 10:00,5338.05,104.51,TRADE
VIC1,13/11/2017 10:30,5393.16,110.2,TRADE
VIC1,13/11/2017 11:00,5491.5,106.56,TRADE
VIC1,13/11/2017 11:30,5579.72,98.06,TRADE
VIC1,13/11/2017 12:00,5682.95,98.63,TRADE
VIC1,13/11/2017 12:30,5773.6,121.46,TRADE
VIC1,13/11/2017 13:00,5897.78,127.41,TRADE
VIC1,13/11/2017 13:30,6140.15,128.58,TRADE
VIC1,13/11/2017 14:00,6192.72,114.29,TRADE
VIC1,13/11/2017 14:30,6309.03,111.8,TRADE
VIC1,13/11/2017 15:00,6410,112.81,TRADE
VIC1,13/11/2017 15:30,6637.41,119.76,TRADE
VIC1,13/11/2017 16:00,6698.95,102.55,TRADE
VIC1,13/11/2017 16:30,6819.82,108.48,TRADE
VIC1,13/11/2017 17:00,6885.35,110,TRADE
VIC1,13/11/2017 17:30,6740.29,102.29,TRADE
VIC1,13/11/2017 18:00,6585.98,100.96,TRADE
VIC1,13/11/2017 18:30,6343.65,99.43,TRADE
VIC1,13/11/2017 19:00,6157.35,100.6,TRADE
VIC1,13/11/2017 19:30,6004.96,98.48,TRADE
VIC1,13/11/2017 20:00,5911.4,98.18,TRADE
VIC1,13/11/2017 20:30,5653.44,87.65,TRADE
VIC1,13/11/2017 21:00,5376.39,84.64,TRADE
VIC1,13/11/2017 21:30,5104.89,91.47,TRADE
VIC1,13/11/2017 22:00,4862,87.41,TRADE
VIC1,13/11/2017 22:30,4649.75,87.59,TRADE
VIC1,13/11/2017 23:00,4544.15,80,TRADE
VIC1,13/11/2017 23:30,4728.02,91.91,TRADE
VIC1,14/11/2017 0:00,4678.76,89.57,TRADE
VIC1,14/11/2017 0:30,4445.29,76.49,TRADE
VIC1,14/11/2017 1:00,4289.28,75.4,TRADE
VIC1,14/11/2017 1:30,4217.73,71.5,TRADE
VIC1,14/11/2017 2:00,4059.16,71.94,TRADE
VIC1,14/11/2017 2:30,3940.16,70.87,TRADE
VIC1,14/11/2017 3:00,3845.08,69.16,TRADE
VIC1,14/11/2017 3:30,3831.68,68.15,TRADE
VIC1,14/11/2017 4:00,3894.15,67.77,TRADE
VIC1,14/11/2017 4:30,4019.68,66.64,TRADE
VIC1,14/11/2017 5:00,4151.44,66.3,TRADE
VIC1,14/11/2017 5:30,4418.83,69.38,TRADE
VIC1,14/11/2017 6:00,4709.76,70.85,TRADE
VIC1,14/11/2017 6:30,5054.9,72.48,TRADE
VIC1,14/11/2017 7:00,5294.36,80.03,TRADE
VIC1,14/11/2017 7:30,5294.17,82.85,TRADE
VIC1,14/11/2017 8:00,5335.88,79.09,TRADE
VIC1,14/11/2017 8:30,5432.75,75.56,TRADE
VIC1,14/11/2017 9:00,5461.29,75.7,TRADE
VIC1,14/11/2017 9:30,5533.14,80.97,TRADE
VIC1,14/11/2017 10:00,5632.79,82.54,TRADE
VIC1,14/11/2017 10:30,5733.44,82.72,TRADE
VIC1,14/11/2017 11:00,5796.58,91.94,TRADE
VIC1,14/11/2017 11:30,5941.15,100.05,TRADE
VIC1,14/11/2017 12:00,6078.9,103.07,TRADE
VIC1,14/11/2017 12:30,6239.78,117.45,TRADE
VIC1,14/11/2017 13:00,6386.83,112.09,TRADE
VIC1,14/11/2017 13:30,6537.3,93.9,TRADE
VIC1,14/11/2017 14:00,6731.15,107.02,TRADE
VIC1,14/11/2017 14:30,6903.86,138.83,TRADE
VIC1,14/11/2017 15:00,7112.28,132.4,TRADE
VIC1,14/11/2017 15:30,7370.56,144.24,TRADE
VIC1,14/11/2017 16:00,7543.46,146.37,TRADE
VIC1,14/11/2017 16:30,7596.81,118.34,TRADE
VIC1,14/11/2017 17:00,7588.3,114.98,TRADE
VIC1,14/11/2017 17:30,7496.33,106.83,TRADE
VIC1,14/11/2017 18:00,7422,104.78,TRADE
VIC1,14/11/2017 18:30,7127.96,99.49,TRADE
VIC1,14/11/2017 19:00,6951.26,123.52,TRADE
VIC1,14/11/2017 19:30,6697.3,95.32,TRADE
VIC1,14/11/2017 20:00,6608.21,94.08,TRADE
VIC1,14/11/2017 20:30,6276.06,91.48,TRADE
VIC1,14/11/2017 21:00,5892.16,93.17,TRADE
VIC1,14/11/2017 21:30,5515.64,81.37,TRADE
VIC1,14/11/2017 22:00,5121.45,78.44,TRADE
VIC1,14/11/2017 22:30,4895.44,79.82,TRADE
VIC1,14/11/2017 23:00,4804.56,73.02,TRADE
VIC1,14/11/2017 23:30,4932.59,74.68,TRADE
VIC1,15/11/2017 0:00,4852.99,79.94,TRADE
VIC1,15/11/2017 0:30,4587.93,69.26,TRADE
VIC1,15/11/2017 1:00,4425.9,67.6,TRADE
VIC1,15/11/2017 1:30,4234.54,68.76,TRADE
VIC1,15/11/2017 2:00,4101.13,68.74,TRADE
VIC1,15/11/2017 2:30,4038.11,69.13,TRADE
VIC1,15/11/2017 3:00,3954.14,69.31,TRADE
VIC1,15/11/2017 3:30,3948.4,69.36,TRADE
VIC1,15/11/2017 4:00,4021.25,72.36,TRADE
VIC1,15/11/2017 4:30,4200.06,75.65,TRADE
VIC1,15/11/2017 5:00,4422.45,79.88,TRADE
VIC1,15/11/2017 5:30,4727.81,79.85,TRADE
VIC1,15/11/2017 6:00,4966.1,80.52,TRADE
VIC1,15/11/2017 6:30,5418.66,96.89,TRADE
VIC1,15/11/2017 7:00,5665.32,98.4,TRADE
VIC1,15/11/2017 7:30,5663.09,108.24,TRADE
VIC1,15/11/2017 8:00,5787.98,112.97,TRADE
VIC1,15/11/2017 8:30,5895.91,136.13,TRADE
VIC1,15/11/2017 9:00,5956.04,112.21,TRADE
VIC1,15/11/2017 9:30,6002.12,116.47,TRADE
VIC1,15/11/2017 10:00,6149.65,135.17,TRADE
VIC1,15/11/2017 10:30,6252.35,106.76,TRADE
VIC1,15/11/2017 11:00,6400.18,110.05,TRADE
VIC1,15/11/2017 11:30,6506.87,116.64,TRADE
VIC1,15/11/2017 12:00,6549.6,96.59,TRADE
VIC1,15/11/2017 12:30,6615.37,85.34,TRADE
VIC1,15/11/2017 13:00,6651.51,82.32,TRADE
VIC1,15/11/2017 13:30,6776.69,92.99,TRADE
VIC1,15/11/2017 14:00,6765.49,87.05,TRADE
VIC1,15/11/2017 14:30,6652.91,108.52,TRADE
VIC1,15/11/2017 15:00,6504.01,86.76,TRADE
VIC1,15/11/2017 15:30,6421.66,96.08,TRADE
VIC1,15/11/2017 16:00,6409.18,90.71,TRADE
VIC1,15/11/2017 16:30,6366.05,83.26,TRADE
VIC1,15/11/2017 17:00,6210.31,77.82,TRADE
VIC1,15/11/2017 17:30,5907.01,75.14,TRADE
VIC1,15/11/2017 18:00,5704.56,76.44,TRADE
VIC1,15/11/2017 18:30,5493.68,71.49,TRADE
VIC1,15/11/2017 19:00,5451.69,88.65,TRADE
VIC1,15/11/2017 19:30,5442.24,91.17,TRADE
VIC1,15/11/2017 20:00,5329.87,100.3,TRADE
VIC1,15/11/2017 20:30,5233.1,137.15,TRADE
VIC1,15/11/2017 21:00,5011.35,99.12,TRADE
VIC1,15/11/2017 21:30,4877.26,76.31,TRADE
VIC1,15/11/2017 22:00,4671.84,79.71,TRADE
VIC1,15/11/2017 22:30,4494.91,64.69,TRADE
VIC1,15/11/2017 23:00,4426.07,64.79,TRADE
VIC1,15/11/2017 23:30,4624.76,67.57,TRADE
VIC1,16/11/2017 0:00,4621.95,121.56,TRADE
VIC1,16/11/2017 0:30,4382.04,70.97,TRADE
VIC1,16/11/2017 1:00,4161.62,69.42,TRADE
VIC1,16/11/2017 1:30,4031.87,64.47,TRADE
VIC1,16/11/2017 2:00,3877.3,57.12,TRADE
VIC1,16/11/2017 2:30,3773.4,57.41,TRADE
VIC1,16/11/2017 3:00,3687.69,56.97,TRADE
VIC1,16/11/2017 3:30,3728.58,56.4,TRADE
VIC1,16/11/2017 4:00,3742.5,54.45,TRADE
VIC1,16/11/2017 4:30,3913.12,61.44,TRADE
VIC1,16/11/2017 5:00,4074.76,64.66,TRADE
VIC1,16/11/2017 5:30,4369.83,72.65,TRADE
VIC1,16/11/2017 6:00,4720.58,87.89,TRADE
VIC1,16/11/2017 6:30,5140.73,94.9,TRADE
VIC1,16/11/2017 7:00,5394.18,120.57,TRADE
VIC1,16/11/2017 7:30,5317.55,110.42,TRADE
VIC1,16/11/2017 8:00,5355.94,116.27,TRADE
VIC1,16/11/2017 8:30,5445.94,114.38,TRADE
VIC1,16/11/2017 9:00,5440.43,78.89,TRADE
VIC1,16/11/2017 9:30,5429.06,95.74,TRADE
VIC1,16/11/2017 10:00,5399.42,94.23,TRADE
VIC1,16/11/2017 10:30,5412.55,92.64,TRADE
VIC1,16/11/2017 11:00,5438.81,90.78,TRADE
VIC1,16/11/2017 11:30,5410.29,82.56,TRADE
VIC1,16/11/2017 12:00,5371.79,89.52,TRADE
VIC1,16/11/2017 12:30,5241.34,103.73,TRADE
VIC1,16/11/2017 13:00,5305.8,114.58,TRADE
VIC1,16/11/2017 13:30,5274.52,89.16,TRADE
VIC1,16/11/2017 14:00,5310.01,81.11,TRADE
VIC1,16/11/2017 14:30,5266.15,80.59,TRADE
VIC1,16/11/2017 15:00,5305.95,82.78,TRADE
VIC1,16/11/2017 15:30,5359.39,85.52,TRADE
VIC1,16/11/2017 16:00,5412.5,88.7,TRADE
VIC1,16/11/2017 16:30,5404.31,81.88,TRADE
VIC1,16/11/2017 17:00,5429.34,84.74,TRADE
VIC1,16/11/2017 17:30,5303.16,79.29,TRADE
VIC1,16/11/2017 18:00,5194.78,76.67,TRADE
VIC1,16/11/2017 18:30,5062.87,77.75,TRADE
VIC1,16/11/2017 19:00,5078.79,97.9,TRADE
VIC1,16/11/2017 19:30,5022.37,119.99,TRADE
VIC1,16/11/2017 20:00,5081.54,145.52,TRADE
VIC1,16/11/2017 20:30,4927.95,108.12,TRADE
VIC1,16/11/2017 21:00,4790.31,85.65,TRADE
VIC1,16/11/2017 21:30,4596.78,96.94,TRADE
VIC1,16/11/2017 22:00,4430.43,82.3,TRADE
VIC1,16/11/2017 22:30,4295.27,69.49,TRADE
VIC1,16/11/2017 23:00,4223.56,70.74,TRADE
VIC1,16/11/2017 23:30,4472.88,112.07,TRADE
VIC1,17/11/2017 0:00,4483.38,150.99,TRADE
VIC1,17/11/2017 0:30,4280.88,106.03,TRADE
VIC1,17/11/2017 1:00,4164.5,89.9,TRADE
VIC1,17/11/2017 1:30,4047.88,120.93,TRADE
VIC1,17/11/2017 2:00,3907.46,75.41,TRADE
VIC1,17/11/2017 2:30,3859.05,66.96,TRADE
VIC1,17/11/2017 3:00,3779.81,65.51,TRADE
VIC1,17/11/2017 3:30,3783.31,65.97,TRADE
VIC1,17/11/2017 4:00,3854.87,66.57,TRADE
VIC1,17/11/2017 4:30,3993.78,82.22,TRADE
VIC1,17/11/2017 5:00,4195.1,99.15,TRADE
VIC1,17/11/2017 5:30,4474.31,109.41,TRADE
VIC1,17/11/2017 6:00,4717.81,96.95,TRADE
VIC1,17/11/2017 6:30,5080.64,82.77,TRADE
VIC1,17/11/2017 7:00,5305.73,150.37,TRADE
VIC1,17/11/2017 7:30,5242.14,113.19,TRADE
VIC1,17/11/2017 8:00,5267.49,108.09,TRADE
VIC1,17/11/2017 8:30,5305.93,111.99,TRADE
VIC1,17/11/2017 9:00,5318.5,121.68,TRADE
VIC1,17/11/2017 9:30,5359.52,143.89,TRADE
VIC1,17/11/2017 10:00,5438.73,106.44,TRADE
VIC1,17/11/2017 10:30,5426.9,103.48,TRADE
VIC1,17/11/2017 11:00,5454,99.55,TRADE
VIC1,17/11/2017 11:30,5407.07,99.34,TRADE
VIC1,17/11/2017 12:00,5382.82,97.78,TRADE
VIC1,17/11/2017 12:30,5302.46,94.86,TRADE
VIC1,17/11/2017 13:00,5297.46,86.1,TRADE
VIC1,17/11/2017 13:30,5379.49,84.24,TRADE
VIC1,17/11/2017 14:00,5434.78,85.67,TRADE
VIC1,17/11/2017 14:30,5373.15,84.43,TRADE
VIC1,17/11/2017 15:00,5380.69,86.03,TRADE
VIC1,17/11/2017 15:30,5463.66,87.22,TRADE
VIC1,17/11/2017 16:00,5499.07,82.48,TRADE
VIC1,17/11/2017 16:30,5486.73,84.94,TRADE
VIC1,17/11/2017 17:00,5493.92,91.07,TRADE
VIC1,17/11/2017 17:30,5412.5,100.14,TRADE
VIC1,17/11/2017 18:00,5339.72,103.96,TRADE
VIC1,17/11/2017 18:30,5219.04,105.7,TRADE
VIC1,17/11/2017 19:00,5122.37,103.42,TRADE
VIC1,17/11/2017 19:30,5071.7,108.53,TRADE
VIC1,17/11/2017 20:00,5122.12,117.91,TRADE
VIC1,17/11/2017 20:30,4995.18,112.78,TRADE
VIC1,17/11/2017 21:00,4848.57,98.71,TRADE
VIC1,17/11/2017 21:30,4732.45,104.71,TRADE
VIC1,17/11/2017 22:00,4558.48,90.67,TRADE
VIC1,17/11/2017 22:30,4488.37,93.1,TRADE
VIC1,17/11/2017 23:00,4391.55,84.69,TRADE
VIC1,17/11/2017 23:30,4650.17,114.25,TRADE
VIC1,18/11/2017 0:00,4630.79,118.72,TRADE
VIC1,18/11/2017 0:30,4406.87,84,TRADE
VIC1,18/11/2017 1:00,4270.63,77,TRADE
VIC1,18/11/2017 1:30,4124.16,123.05,TRADE
VIC1,18/11/2017 2:00,3941.3,79.58,TRADE
VIC1,18/11/2017 2:30,3844.61,73.25,TRADE
VIC1,18/11/2017 3:00,3748.4,72.84,TRADE
VIC1,18/11/2017 3:30,3749.91,73.96,TRADE
VIC1,18/11/2017 4:00,3760.06,73.02,TRADE
